Date,Product_Category,Discount_Percent,Revenue
2023-09-25,Clothing,0,553.03
2023-09-25,Home & Kitchen,0,284.74
2023-09-26,Electronics,20,862.22
2023-09-26,Clothing,20,706.01
2023-09-26,Home & Kitchen,0,362.02
2023-09-27,Electronics,0,791.42
2023-09-27,Clothing,5,524.66
2023-09-27,Home & Kitchen,5,512.47
2023-09-28,Electronics,0,762.46
2023-09-28,Clothing,20,593.66
2023-09-28,Home & Kitchen,10,654.91
2023-09-29,Electronics,15,868.83
2023-09-29,Clothing,20,544.98
2023-09-29,Home & Kitchen,0,414.24
2023-09-30,Electronics,15,908.65
2023-09-30,Clothing,10,622.55
2023-09-30,Home & Kitchen,0,502.77
2023-10-01,Electronics,5,912.81
2023-10-01,Clothing,0,605.73
2023-10-01,Home & Kitchen,0,537.01
2023-10-02,Electronics,10,999.55
2023-10-02,Clothing,20,653.44
2023-10-02,Home & Kitchen,20,629.56
2023-10-03,Electronics,0,926.31
2023-10-03,Clothing,0,746.72
2023-10-03,Home & Kitchen,5,584.02
2023-10-04,Electronics,10,919.37
2023-10-04,Clothing,20,715.15
2023-10-04,Home & Kitchen,10,471.54
2023-10-05,Electronics,20,900.66
2023-10-05,Clothing,10,551.16
2023-10-05,Home & Kitchen,15,701.66
2023-10-06,Electronics,15,917.7
2023-10-06,Clothing,5,565.18
2023-10-06,Home & Kitchen,0,395.58
2023-10-07,Electronics,10,947.72
2023-10-07,Clothing,0,547.62
2023-10-07,Home & Kitchen,5,630.59
2023-10-08,Electronics,0,792.26
2023-10-08,Clothing,0,380.44
2023-10-08,Home & Kitchen,0,443.09
2023-10-09,Electronics,0,919.49
2023-10-09,Clothing,0,656.64
2023-10-09,Home & Kitchen,0,612.78
2023-10-10,Electronics,10,908.04
2023-10-10,Clothing,10,387.29
2023-10-10,Home & Kitchen,0,360.8
2023-10-11,Electronics,20,937.18
2023-10-11,Clothing,20,755.37
2023-10-11,Home & Kitchen,20,566.72
2023-10-12,Electronics,0,924.02
2023-10-12,Clothing,0,589.3
2023-10-12,Home & Kitchen,0,404.0
2023-10-13,Electronics,10,898.87
2023-10-13,Clothing,0,604.29
2023-10-13,Home & Kitchen,0,497.31
2023-10-14,Electronics,5,875.41
2023-10-14,Clothing,0,502.83
2023-10-14,Home & Kitchen,0,440.7
2023-10-15,Electronics,0,837.6
2023-10-15,Clothing,0,691.72
2023-10-15,Home & Kitchen,5,554.62
2023-10-16,Electronics,15,1073.12
2023-10-16,Clothing,10,652.87
2023-10-16,Home & Kitchen,20,594.95
2023-10-17,Electronics,20,1019.43
2023-10-17,Clothing,0,676.91
2023-10-17,Home & Kitchen,5,569.96
2023-10-18,Electronics,0,875.34
2023-10-18,Clothing,0,555.22
2023-10-18,Home & Kitchen,0,467.08
2023-10-19,Electronics,0,781.78
2023-10-19,Clothing,15,719.15
2023-10-19,Home & Kitchen,5,459.83
2023-10-20,Electronics,0,972.48
2023-10-20,Clothing,0,593.11
2023-10-20,Home & Kitchen,0,429.42
2023-10-21,Electronics,0,729.67
2023-10-21,Clothing,0,655.26
2023-10-21,Home & Kitchen,10,526.42
2023-10-22,Electronics,0,871.59
2023-10-22,Clothing,10,638.7
2023-10-22,Home & Kitchen,10,467.87
2023-10-23,Electronics,5,920.27
2023-10-23,Clothing,15,755.29
2023-10-23,Home & Kitchen,5,541.61
2023-10-24,Electronics,15,988.13
2023-10-24,Clothing,0,526.61
2023-10-24,Home & Kitchen,15,529.8
2023-10-25,Electronics,0,872.13
2023-10-25,Clothing,5,552.5
2023-10-25,Home & Kitchen,15,505.37
2023-10-26,Electronics,0,930.23
2023-10-26,Clothing,10,484.25
2023-10-26,Home & Kitchen,0,653.13
2023-10-27,Electronics,5,1052.35
2023-10-27,Clothing,5,546.62
2023-10-27,Home & Kitchen,15,353.69
2023-10-28,Electronics,15,1047.59
2023-10-28,Clothing,5,673.98
2023-10-28,Home & Kitchen,0,320.17
2023-10-29,Electronics,15,1193.49
2023-10-29,Clothing,0,556.68
2023-10-29,Home & Kitchen,0,394.26
2023-10-30,Electronics,0,811.94
2023-10-30,Clothing,10,731.83
2023-10-30,Home & Kitchen,5,549.19
2023-10-31,Electronics,15,918.8
2023-10-31,Clothing,5,604.59
2023-10-31,Home & Kitchen,20,569.61
2023-11-01,Electronics,10,1258.53
2023-11-01,Clothing,20,631.56
2023-11-01,Home & Kitchen,20,533.61
2023-11-02,Electronics,15,1132.53
2023-11-02,Clothing,5,516.29
2023-11-02,Home & Kitchen,0,499.43
2023-11-03,Electronics,15,1223.58
2023-11-03,Clothing,0,638.22
2023-11-03,Home & Kitchen,10,565.2
2023-11-04,Electronics,5,1019.54
2023-11-04,Clothing,0,694.42
2023-11-04,Home & Kitchen,0,596.91
2023-11-05,Electronics,5,927.04
2023-11-05,Clothing,10,576.85
2023-11-05,Home & Kitchen,0,547.14
2023-11-06,Electronics,0,1055.05
2023-11-06,Clothing,0,785.04
2023-11-06,Home & Kitchen,0,547.22
2023-11-07,Electronics,10,1179.2
2023-11-07,Clothing,5,649.67
2023-11-07,Home & Kitchen,15,682.97
2023-11-08,Electronics,10,1059.6
2023-11-08,Clothing,0,507.61
2023-11-08,Home & Kitchen,0,414.2
2023-11-09,Electronics,15,1264.79
2023-11-09,Clothing,20,810.85
2023-11-09,Home & Kitchen,15,505.59
2023-11-10,Electronics,10,1050.37
2023-11-10,Clothing,5,837.34
2023-11-10,Home & Kitchen,5,517.13
2023-11-11,Electronics,20,1257.7
2023-11-11,Clothing,10,976.03
2023-11-11,Home & Kitchen,0,436.62
2023-11-12,Electronics,0,1142.14
2023-11-12,Clothing,10,677.22
2023-11-12,Home & Kitchen,0,540.82
2023-11-13,Electronics,20,1331.1
2023-11-13,Clothing,10,737.47
2023-11-13,Home & Kitchen,10,430.57
2023-11-14,Electronics,0,975.62
2023-11-14,Clothing,5,557.55
2023-11-14,Home & Kitchen,0,603.28
2023-11-15,Electronics,0,1188.23
2023-11-15,Clothing,0,661.62
2023-11-15,Home & Kitchen,0,438.31
2023-11-16,Electronics,0,1098.77
2023-11-16,Clothing,0,893.76
2023-11-16,Home & Kitchen,0,610.65
2023-11-17,Electronics,10,1153.81
2023-11-17,Clothing,5,577.35
2023-11-17,Home & Kitchen,15,447.06
2023-11-18,Electronics,0,1003.83
2023-11-18,Clothing,10,754.34
2023-11-18,Home & Kitchen,5,504.48
2023-11-19,Electronics,15,1117.93
2023-11-19,Clothing,5,641.46
2023-11-19,Home & Kitchen,10,546.3
2023-11-20,Electronics,10,1143.76
2023-11-20,Clothing,5,955.84
2023-11-20,Home & Kitchen,5,366.3
2023-11-21,Electronics,5,1150.57
2023-11-21,Clothing,15,731.78
2023-11-21,Home & Kitchen,10,478.97
2023-11-22,Electronics,0,981.87
2023-11-22,Clothing,10,778.18
2023-11-22,Home & Kitchen,0,327.42
2023-11-23,Electronics,0,1120.23
2023-11-23,Clothing,10,773.9
2023-11-23,Home & Kitchen,20,612.47
2023-11-24,Electronics,10,1076.98
2023-11-24,Clothing,10,457.71
2023-11-24,Home & Kitchen,0,455.14
2023-11-25,Electronics,0,997.83
2023-11-25,Clothing,0,829.68
2023-11-25,Home & Kitchen,5,527.75
2023-11-26,Electronics,0,1029.94
2023-11-26,Clothing,0,597.46
2023-11-26,Home & Kitchen,10,547.23
2023-11-27,Electronics,20,1076.62
2023-11-27,Clothing,10,718.43
2023-11-27,Home & Kitchen,20,682.81
2023-11-28,Electronics,0,1003.83
2023-11-28,Clothing,20,793.99
2023-11-28,Home & Kitchen,10,630.38
2023-11-29,Electronics,5,1140.98
2023-11-29,Clothing,10,581.93
2023-11-29,Home & Kitchen,5,621.29
2023-11-30,Electronics,5,1216.17
2023-11-30,Clothing,0,630.97
2023-11-30,Home & Kitchen,10,520.35
2023-12-01,Electronics,0,1188.65
2023-12-01,Clothing,10,779.75
2023-12-01,Home & Kitchen,0,721.95
2023-12-02,Electronics,10,1485.07
2023-12-02,Clothing,0,897.59
2023-12-02,Home & Kitchen,5,463.2
2023-12-03,Electronics,10,1254.18
2023-12-03,Clothing,10,833.36
2023-12-03,Home & Kitchen,0,576.87
2023-12-04,Electronics,5,1276.36
2023-12-04,Clothing,5,837.0
2023-12-04,Home & Kitchen,0,597.74
2023-12-05,Electronics,5,1358.98
2023-12-05,Clothing,0,856.28
2023-12-05,Home & Kitchen,5,615.17
2023-12-06,Electronics,0,1274.71
2023-12-06,Clothing,0,822.88
2023-12-06,Home & Kitchen,5,707.47
2023-12-07,Electronics,10,1468.64
2023-12-07,Clothing,0,913.15
2023-12-07,Home & Kitchen,0,485.68
2023-12-08,Electronics,5,1253.49
2023-12-08,Clothing,20,1004.83
2023-12-08,Home & Kitchen,0,467.95
2023-12-09,Electronics,10,1358.58
2023-12-09,Clothing,10,925.45
2023-12-09,Home & Kitchen,20,597.15
2023-12-10,Electronics,15,1367.85
2023-12-10,Clothing,0,835.24
2023-12-10,Home & Kitchen,0,746.1
2023-12-11,Electronics,0,1200.25
2023-12-11,Clothing,10,764.51
2023-12-11,Home & Kitchen,10,531.69
2023-12-12,Electronics,5,1219.79
2023-12-12,Clothing,10,916.46
2023-12-12,Home & Kitchen,0,655.71
2023-12-13,Electronics,15,1270.85
2023-12-13,Clothing,0,842.83
2023-12-13,Home & Kitchen,0,400.6
2023-12-14,Electronics,15,1327.52
2023-12-14,Clothing,5,880.49
2023-12-14,Home & Kitchen,10,777.91
2023-12-15,Electronics,0,1055.91
2023-12-15,Clothing,10,908.2
2023-12-15,Home & Kitchen,0,570.37
2023-12-16,Electronics,0,1035.68
2023-12-16,Clothing,0,669.31
2023-12-16,Home & Kitchen,20,743.09
2023-12-17,Electronics,20,1621.56
2023-12-17,Clothing,0,802.81
2023-12-17,Home & Kitchen,5,906.27
2023-12-18,Electronics,5,1325.4
2023-12-18,Clothing,5,764.71
2023-12-18,Home & Kitchen,20,806.49
2023-12-19,Electronics,20,1326.79
2023-12-19,Clothing,10,893.18
2023-12-19,Home & Kitchen,0,614.94
2023-12-20,Electronics,10,1332.5
2023-12-20,Clothing,0,679.09
2023-12-20,Home & Kitchen,10,412.76
2023-12-21,Electronics,0,1278.15
2023-12-21,Clothing,20,933.16
2023-12-21,Home & Kitchen,20,755.66
2023-12-22,Electronics,0,1342.7
2023-12-22,Clothing,0,837.14
2023-12-22,Home & Kitchen,20,605.27
2023-12-23,Electronics,5,1238.48
2023-12-23,Clothing,10,864.4
2023-12-23,Home & Kitchen,5,755.71
2023-12-24,Electronics,0,1041.11
2023-12-24,Clothing,20,999.92
2023-12-24,Home & Kitchen,5,528.75
2023-12-25,Electronics,0,1146.5
2023-12-25,Clothing,15,995.55
2023-12-25,Home & Kitchen,0,620.92
2023-12-26,Electronics,0,1200.35
2023-12-26,Clothing,20,937.98
2023-12-26,Home & Kitchen,10,733.02
2023-12-27,Electronics,10,1282.87
2023-12-27,Clothing,0,742.7
2023-12-27,Home & Kitchen,0,691.03
2023-12-28,Electronics,0,951.43
2023-12-28,Clothing,0,696.05
2023-12-28,Home & Kitchen,0,527.79
2023-12-29,Electronics,0,1298.31
2023-12-29,Clothing,0,815.57
2023-12-29,Home & Kitchen,10,549.83
2023-12-30,Electronics,10,1203.19
2023-12-30,Clothing,0,901.37
2023-12-30,Home & Kitchen,10,543.48
2023-12-31,Electronics,0,1138.96
2023-12-31,Clothing,0,759.99
2023-12-31,Home & Kitchen,0,650.42
2024-01-01,Electronics,10,1469.68
2024-01-01,Clothing,0,789.2
2024-01-01,Home & Kitchen,0,749.17
2024-01-02,Electronics,0,1436.94
2024-01-02,Clothing,0,1075.61
2024-01-02,Home & Kitchen,15,818.17
2024-01-03,Electronics,15,1466.75
2024-01-03,Clothing,20,1253.93
2024-01-03,Home & Kitchen,10,718.65
2024-01-04,Electronics,20,1738.2
2024-01-04,Clothing,0,1065.84
2024-01-04,Home & Kitchen,5,732.64
2024-01-05,Electronics,5,1445.16
2024-01-05,Clothing,10,1037.01
2024-01-05,Home & Kitchen,0,733.03
2024-01-06,Electronics,5,1548.39
2024-01-06,Clothing,0,902.14
2024-01-06,Home & Kitchen,0,693.36
2024-01-07,Electronics,10,1466.68
2024-01-07,Clothing,10,960.2
2024-01-07,Home & Kitchen,0,605.27
2024-01-08,Electronics,5,1403.9
2024-01-08,Clothing,10,916.29
2024-01-08,Home & Kitchen,0,776.47
2024-01-09,Electronics,0,1442.74
2024-01-09,Clothing,0,909.61
2024-01-09,Home & Kitchen,0,712.38
2024-01-10,Electronics,10,1433.38
2024-01-10,Clothing,10,1007.72
2024-01-10,Home & Kitchen,0,803.88
2024-01-11,Electronics,0,1490.03
2024-01-11,Clothing,5,1123.99
2024-01-11,Home & Kitchen,10,845.21
2024-01-12,Electronics,5,1480.06
2024-01-12,Clothing,10,1092.51
2024-01-12,Home & Kitchen,20,714.46
2024-01-13,Electronics,0,1452.4
2024-01-13,Clothing,0,1009.89
2024-01-13,Home & Kitchen,5,718.61
2024-01-14,Electronics,0,1384.7
2024-01-14,Clothing,5,939.41
2024-01-14,Home & Kitchen,5,715.63
2024-01-15,Electronics,0,1396.4
2024-01-15,Clothing,15,1084.53
2024-01-15,Home & Kitchen,0,606.81
2024-01-16,Electronics,10,1450.52
2024-01-16,Clothing,20,1166.83
2024-01-16,Home & Kitchen,10,794.72
2024-01-17,Electronics,0,1304.15
2024-01-17,Clothing,0,906.74
2024-01-17,Home & Kitchen,10,933.68
2024-01-18,Electronics,5,1243.02
2024-01-18,Clothing,0,672.15
2024-01-18,Home & Kitchen,0,485.65
2024-01-19,Electronics,15,1806.61
2024-01-19,Clothing,15,954.52
2024-01-19,Home & Kitchen,15,761.65
2024-01-20,Electronics,0,1434.06
2024-01-20,Clothing,0,967.15
2024-01-20,Home & Kitchen,10,733.51
2024-01-21,Electronics,0,1517.69
2024-01-21,Clothing,15,1134.28
2024-01-21,Home & Kitchen,20,764.75
2024-01-22,Electronics,0,1280.82
2024-01-22,Clothing,0,934.74
2024-01-22,Home & Kitchen,10,840.38
2024-01-23,Electronics,5,1626.54
2024-01-23,Clothing,0,950.77
2024-01-23,Home & Kitchen,10,722.92
2024-01-24,Electronics,10,1645.23
2024-01-24,Clothing,5,1077.26
2024-01-24,Home & Kitchen,20,903.16
2024-01-25,Electronics,0,1262.73
2024-01-25,Clothing,0,888.8
2024-01-25,Home & Kitchen,10,739.99
2024-01-26,Electronics,0,1455.21
2024-01-26,Clothing,0,739.92
2024-01-26,Home & Kitchen,0,651.34
2024-01-27,Electronics,10,1519.79
2024-01-27,Clothing,10,989.58
2024-01-27,Home & Kitchen,0,854.23
2024-01-28,Electronics,10,1618.43
2024-01-28,Clothing,5,1066.14
2024-01-28,Home & Kitchen,10,713.26
2024-01-29,Electronics,0,1397.38
2024-01-29,Clothing,0,834.92
2024-01-29,Home & Kitchen,0,607.59
2024-01-30,Electronics,10,1619.46
2024-01-30,Clothing,10,1094.47
2024-01-30,Home & Kitchen,10,667.4
2024-01-31,Electronics,0,1390.8
2024-01-31,Clothing,20,956.95
2024-01-31,Home & Kitchen,10,811.4
2024-02-01,Electronics,5,1493.57
2024-02-01,Clothing,5,1069.33
2024-02-01,Home & Kitchen,15,1042.92
2024-02-02,Electronics,10,1557.63
2024-02-02,Clothing,15,1193.73
2024-02-02,Home & Kitchen,20,903.4
2024-02-03,Electronics,0,1398.76
2024-02-03,Clothing,10,1038.54
2024-02-03,Home & Kitchen,15,912.53
2024-02-04,Electronics,0,1491.32
2024-02-04,Clothing,0,1149.15
2024-02-04,Home & Kitchen,0,804.0
2024-02-05,Electronics,5,1488.57
2024-02-05,Clothing,0,1094.58
2024-02-05,Home & Kitchen,0,855.67
2024-02-06,Electronics,5,1614.92
2024-02-06,Clothing,20,1266.03
2024-02-06,Home & Kitchen,15,895.45
2024-02-07,Electronics,0,1635.19
2024-02-07,Clothing,0,1117.38
2024-02-07,Home & Kitchen,0,608.58
2024-02-08,Electronics,0,1355.35
2024-02-08,Clothing,5,1039.52
2024-02-08,Home & Kitchen,20,987.02
2024-02-09,Electronics,5,1706.55
2024-02-09,Clothing,5,1023.7
2024-02-09,Home & Kitchen,10,810.22
2024-02-10,Electronics,0,1482.72
2024-02-10,Clothing,0,999.96
2024-02-10,Home & Kitchen,0,771.71
2024-02-11,Electronics,15,1693.51
2024-02-11,Clothing,0,978.49
2024-02-11,Home & Kitchen,0,794.24
2024-02-12,Electronics,0,1388.51
2024-02-12,Clothing,10,1294.07
2024-02-12,Home & Kitchen,10,1046.58
2024-02-13,Electronics,20,1891.15
2024-02-13,Clothing,0,1143.92
2024-02-13,Home & Kitchen,10,743.44
2024-02-14,Electronics,0,1453.08
2024-02-14,Clothing,5,832.25
2024-02-14,Home & Kitchen,0,760.7
2024-02-15,Electronics,5,1595.15
2024-02-15,Clothing,10,1136.44
2024-02-15,Home & Kitchen,10,668.88
2024-02-16,Electronics,0,1508.66
2024-02-16,Clothing,0,1041.27
2024-02-16,Home & Kitchen,0,804.8
2024-02-17,Electronics,20,1759.49
2024-02-17,Clothing,5,1261.93
2024-02-17,Home & Kitchen,5,771.5
2024-02-18,Electronics,5,1602.19
2024-02-18,Clothing,0,974.44
2024-02-18,Home & Kitchen,15,816.02
2024-02-19,Electronics,0,1577.58
2024-02-19,Clothing,5,899.4
2024-02-19,Home & Kitchen,5,865.88
2024-02-20,Electronics,0,1524.25
2024-02-20,Clothing,20,1192.39
2024-02-20,Home & Kitchen,5,675.93
2024-02-21,Electronics,5,1591.59
2024-02-21,Clothing,0,1072.49
2024-02-21,Home & Kitchen,0,772.48
2024-02-22,Electronics,10,1656.73
2024-02-22,Clothing,0,984.05
2024-02-22,Home & Kitchen,0,712.7
2024-02-23,Electronics,5,1476.09
2024-02-23,Clothing,0,1070.44
2024-02-23,Home & Kitchen,5,817.09
2024-02-24,Electronics,0,1581.02
2024-02-24,Clothing,5,1013.39
2024-02-24,Home & Kitchen,5,776.98
2024-02-25,Electronics,0,1395.41
2024-02-25,Clothing,20,1055.27
2024-02-25,Home & Kitchen,5,803.02
2024-02-26,Electronics,15,1532.51
2024-02-26,Clothing,0,1042.04
2024-02-26,Home & Kitchen,15,811.36
2024-02-27,Electronics,0,1737.55
2024-02-27,Clothing,0,1010.36
2024-02-27,Home & Kitchen,5,851.16
2024-02-28,Electronics,5,1521.28
2024-02-28,Clothing,0,1123.13
2024-02-28,Home & Kitchen,5,917.92
2024-02-29,Electronics,15,1835.02
2024-02-29,Clothing,0,1207.82
2024-02-29,Home & Kitchen,10,726.04
2024-03-01,Electronics,5,1703.3
2024-03-01,Clothing,15,1120.56
2024-03-01,Home & Kitchen,5,717.42
2024-03-02,Electronics,0,1556.99
2024-03-02,Clothing,0,1064.16
2024-03-02,Home & Kitchen,10,847.93
2024-03-03,Electronics,10,1588.72
2024-03-03,Clothing,20,1254.75
2024-03-03,Home & Kitchen,0,778.45
2024-03-04,Electronics,15,1695.93
2024-03-04,Clothing,15,1341.47
2024-03-04,Home & Kitchen,15,1085.08
2024-03-05,Electronics,10,1729.1
2024-03-05,Clothing,20,1344.92
2024-03-05,Home & Kitchen,20,691.69
2024-03-06,Electronics,10,1715.61
2024-03-06,Clothing,0,1149.26
2024-03-06,Home & Kitchen,0,781.9
2024-03-07,Electronics,5,1627.07
2024-03-07,Clothing,0,1107.23
2024-03-07,Home & Kitchen,5,1046.42
2024-03-08,Electronics,15,1827.52
2024-03-08,Clothing,5,1106.15
2024-03-08,Home & Kitchen,0,913.2
2024-03-09,Electronics,10,1762.0
2024-03-09,Clothing,0,1212.53
2024-03-09,Home & Kitchen,0,680.13
2024-03-10,Electronics,10,1617.36
2024-03-10,Clothing,0,958.28
2024-03-10,Home & Kitchen,0,869.04
2024-03-11,Electronics,5,1672.09
2024-03-11,Clothing,0,1014.81
2024-03-11,Home & Kitchen,5,853.83
2024-03-12,Electronics,0,1665.05
2024-03-12,Clothing,5,1061.69
2024-03-12,Home & Kitchen,20,1011.63
2024-03-13,Electronics,0,1517.9
2024-03-13,Clothing,10,994.25
2024-03-13,Home & Kitchen,10,860.0
2024-03-14,Electronics,20,1711.42
2024-03-14,Clothing,15,1164.22
2024-03-14,Home & Kitchen,0,795.15
2024-03-15,Electronics,0,1479.03
2024-03-15,Clothing,5,1150.34
2024-03-15,Home & Kitchen,0,757.17
2024-03-16,Electronics,20,1933.59
2024-03-16,Clothing,20,1246.57
2024-03-16,Home & Kitchen,0,760.35
2024-03-17,Electronics,20,1791.71
2024-03-17,Clothing,0,1043.48
2024-03-17,Home & Kitchen,0,795.95
2024-03-18,Electronics,15,1830.4
2024-03-18,Clothing,0,1066.4
2024-03-18,Home & Kitchen,10,729.61
2024-03-19,Electronics,10,1816.18
2024-03-19,Clothing,5,1132.05
2024-03-19,Home & Kitchen,5,825.08
2024-03-20,Electronics,15,1829.32
2024-03-20,Clothing,20,1302.04
2024-03-20,Home & Kitchen,0,973.63
2024-03-21,Electronics,0,1505.38
2024-03-21,Clothing,0,987.96
2024-03-21,Home & Kitchen,0,674.85
2024-03-22,Electronics,0,1374.82
2024-03-22,Clothing,0,1082.67
2024-03-22,Home & Kitchen,5,1017.78
2024-03-23,Electronics,10,1688.78
2024-03-23,Clothing,10,1267.33
2024-03-23,Home & Kitchen,20,910.33
2024-03-24,Electronics,10,1833.83
2024-03-24,Clothing,0,1074.49
2024-03-24,Home & Kitchen,5,823.34
2024-03-25,Electronics,20,1818.55
2024-03-25,Clothing,5,1101.25
2024-03-25,Home & Kitchen,0,866.82
2024-03-26,Electronics,0,1494.34
2024-03-26,Clothing,0,1033.7
2024-03-26,Home & Kitchen,10,879.59
2024-03-27,Electronics,10,1799.15
2024-03-27,Clothing,10,1156.13
2024-03-27,Home & Kitchen,5,794.24
2024-03-28,Electronics,5,1666.14
2024-03-28,Clothing,20,1363.11
2024-03-28,Home & Kitchen,10,903.54
2024-03-29,Electronics,15,1790.21
2024-03-29,Clothing,0,1047.42
2024-03-29,Home & Kitchen,5,718.92
2024-03-30,Electronics,0,1634.05
2024-03-30,Clothing,0,914.06
2024-03-30,Home & Kitchen,0,739.58
2024-03-31,Electronics,0,1544.47
2024-03-31,Clothing,5,1051.38
2024-03-31,Home & Kitchen,0,684.11
2024-04-01,Electronics,10,1599.29
2024-04-01,Clothing,10,977.53
2024-04-01,Home & Kitchen,20,1063.93
2024-04-02,Electronics,20,1763.11
2024-04-02,Clothing,5,998.14
2024-04-02,Home & Kitchen,0,954.04
2024-04-03,Electronics,5,1433.39
2024-04-03,Clothing,0,1064.78
2024-04-03,Home & Kitchen,0,761.15
2024-04-04,Electronics,10,1568.46
2024-04-04,Clothing,0,1020.24
2024-04-04,Home & Kitchen,0,931.69
2024-04-05,Electronics,0,1567.84
2024-04-05,Clothing,10,1150.87
2024-04-05,Home & Kitchen,5,675.46
2024-04-06,Electronics,10,1583.3
2024-04-06,Clothing,0,860.54
2024-04-06,Home & Kitchen,0,764.47
2024-04-07,Electronics,10,1667.33
2024-04-07,Clothing,10,1029.55
2024-04-07,Home & Kitchen,0,843.22
2024-04-08,Electronics,0,1387.42
2024-04-08,Clothing,0,936.01
2024-04-08,Home & Kitchen,0,767.73
2024-04-09,Electronics,5,1474.17
2024-04-09,Clothing,5,1028.79
2024-04-09,Home & Kitchen,0,690.72
2024-04-10,Electronics,0,1537.94
2024-04-10,Clothing,10,976.39
2024-04-10,Home & Kitchen,5,593.46
2024-04-11,Electronics,15,1621.67
2024-04-11,Clothing,0,1096.88
2024-04-11,Home & Kitchen,5,874.67
2024-04-12,Electronics,0,1421.74
2024-04-12,Clothing,0,1001.33
2024-04-12,Home & Kitchen,0,757.71
2024-04-13,Electronics,15,1601.61
2024-04-13,Clothing,0,945.01
2024-04-13,Home & Kitchen,5,773.66
2024-04-14,Electronics,5,1371.22
2024-04-14,Clothing,0,1019.24
2024-04-14,Home & Kitchen,0,1047.59
2024-04-15,Electronics,15,1786.42
2024-04-15,Clothing,5,1080.05
2024-04-15,Home & Kitchen,15,940.18
2024-04-16,Electronics,0,1554.43
2024-04-16,Clothing,0,1094.4
2024-04-16,Home & Kitchen,0,563.14
2024-04-17,Electronics,10,1624.23
2024-04-17,Clothing,15,1059.35
2024-04-17,Home & Kitchen,20,716.68
2024-04-18,Electronics,10,1648.7
2024-04-18,Clothing,0,1100.22
2024-04-18,Home & Kitchen,5,734.73
2024-04-19,Electronics,0,1544.39
2024-04-19,Clothing,0,1132.09
2024-04-19,Home & Kitchen,0,730.22
2024-04-20,Electronics,10,1768.44
2024-04-20,Clothing,10,1203.03
2024-04-20,Home & Kitchen,0,785.4
2024-04-21,Electronics,5,1466.69
2024-04-21,Clothing,10,914.29
2024-04-21,Home & Kitchen,0,685.26
2024-04-22,Electronics,0,1467.25
2024-04-22,Clothing,0,982.11
2024-04-22,Home & Kitchen,0,814.62
2024-04-23,Electronics,0,1437.13
2024-04-23,Clothing,10,1170.14
2024-04-23,Home & Kitchen,20,1071.39
2024-04-24,Electronics,0,1494.03
2024-04-24,Clothing,0,1027.19
2024-04-24,Home & Kitchen,0,912.65
2024-04-25,Electronics,0,1586.62
2024-04-25,Clothing,5,986.59
2024-04-25,Home & Kitchen,15,1043.17
2024-04-26,Electronics,10,1680.0
2024-04-26,Clothing,0,946.55
2024-04-26,Home & Kitchen,5,633.13
2024-04-27,Electronics,0,1438.24
2024-04-27,Clothing,5,1070.94
2024-04-27,Home & Kitchen,0,656.43
2024-04-28,Electronics,0,1425.79
2024-04-28,Clothing,0,1137.8
2024-04-28,Home & Kitchen,5,812.36
2024-04-29,Electronics,15,1591.57
2024-04-29,Clothing,10,1174.8
2024-04-29,Home & Kitchen,20,1122.83
2024-04-30,Electronics,20,1620.28
2024-04-30,Clothing,5,1070.94
2024-04-30,Home & Kitchen,0,756.04
2024-05-01,Electronics,0,1607.98
2024-05-01,Clothing,0,1020.52
2024-05-01,Home & Kitchen,5,719.22
2024-05-02,Electronics,10,1600.85
2024-05-02,Clothing,5,779.24
2024-05-02,Home & Kitchen,10,758.03
2024-05-03,Electronics,0,1314.73
2024-05-03,Clothing,0,930.32
2024-05-03,Home & Kitchen,15,596.51
2024-05-04,Electronics,5,1512.19
2024-05-04,Clothing,0,963.24
2024-05-04,Home & Kitchen,0,794.18
2024-05-05,Electronics,0,1335.1
2024-05-05,Clothing,0,987.24
2024-05-05,Home & Kitchen,5,908.83
2024-05-06,Electronics,5,1418.15
2024-05-06,Clothing,5,831.33
2024-05-06,Home & Kitchen,20,888.62
2024-05-07,Electronics,10,1478.59
2024-05-07,Clothing,0,816.06
2024-05-07,Home & Kitchen,0,603.17
2024-05-08,Electronics,0,1232.57
2024-05-08,Clothing,10,908.43
2024-05-08,Home & Kitchen,0,725.49
2024-05-09,Electronics,5,1488.3
2024-05-09,Clothing,15,979.92
2024-05-09,Home & Kitchen,5,945.64
2024-05-10,Electronics,15,1595.29
2024-05-10,Clothing,10,1040.97
2024-05-10,Home & Kitchen,0,739.94
2024-05-11,Electronics,5,1376.35
2024-05-11,Clothing,5,1054.79
2024-05-11,Home & Kitchen,0,531.71
2024-05-12,Electronics,10,1404.18
2024-05-12,Clothing,15,986.18
2024-05-12,Home & Kitchen,0,709.41
2024-05-13,Electronics,5,1320.14
2024-05-13,Clothing,0,798.97
2024-05-13,Home & Kitchen,5,867.32
2024-05-14,Electronics,0,1507.25
2024-05-14,Clothing,15,925.55
2024-05-14,Home & Kitchen,0,609.32
2024-05-15,Electronics,20,1648.25
2024-05-15,Clothing,15,1114.14
2024-05-15,Home & Kitchen,10,712.29
2024-05-16,Electronics,15,1528.71
2024-05-16,Clothing,10,1124.75
2024-05-16,Home & Kitchen,0,617.7
2024-05-17,Electronics,20,1624.39
2024-05-17,Clothing,0,678.66
2024-05-17,Home & Kitchen,20,873.8
